0,1.61
3600,-3.02
7200,-3.5
10800,-3.99
14400,-4.47
18000,-4.6
21600,-4.73
25200,-4.86
28800,-4.04
32400,-3.22
36000,-2.4
39600,-0.87
43200,0.66
46800,2.19
50400,1.75
54000,1.3
57600,0.86
61200,-0.1
64800,-1.07
68400,-2.03
72000,-2.47
75600,-2.91
79200,-3.35
82800,-3.18
86400,-3.01
90000,-2.84
93600,-2.73
97200,-2.61
100800,-2.5
104400,-2.19
108000,-1.87
111600,-1.56
115200,-0.15
118800,1.25
122400,2.65
126000,3.85
129600,5.05
133200,6.25
136800,5.82
140400,5.4
144000,4.97
147600,4.72
151200,4.48
154800,4.23
158400,3.96
162000,3.7
165600,3.43
169200,3.18
172800,2.92
176400,2.67
180000,1.95
183600,1.24
187200,0.52
190800,0.55
194400,0.59
198000,0.62
201600,1.05
205200,1.48
208800,1.91
212400,2.45
216000,2.98
219600,3.52
223200,3.3
226800,3.08
230400,2.86
234000,3.14
237600,3.42
241200,3.7
244800,4.53
248400,5.36
252000,6.18
255600,6.22
259200,6.25
262800,6.29
266400,4.84
270000,3.4
273600,1.95
277200,1.57
280800,1.18
284400,0.8
288000,0.62
291600,0.44
295200,0.25
298800,0.14
302400,0.03
306000,-0.08
309600,-0.29
313200,-0.5
316800,-0.71
320400,-1.05
324000,-1.39
327600,-1.73
331200,-1.63
334800,-1.53
338400,-1.43
342000,-1.4
345600,-1.38
349200,-1.36
352800,-1.16
356400,-0.95
360000,-0.75
363600,-0.96
367200,-1.18
370800,-1.39
374400,-1.33
378000,-1.27
381600,-1.22
385200,-0.25
388800,0.71
392400,1.68
396000,1.35
399600,1.01
403200,0.68
406800,-0.9
410400,-2.49
414000,-4.07
417600,-4.62
421200,-5.17
424800,-5.72
428400,-5.86
432000,-6
435600,-6.14
439200,-5.27
442800,-4.4
446400,-3.53
450000,-3.98
453600,-4.44
457200,-4.89
460800,-3.98
464400,-3.07
468000,-2.17
471600,-0.01
475200,2.15
478800,4.31
482400,3.61
486000,2.91
489600,2.21
493200,0.18
496800,-1.86
500400,-3.89
504000,-4.31
507600,-4.73
511200,-5.16
514800,-4.85
518400,-4.55
522000,-4.25
525600,-3.68
529200,-3.11
532800,-2.54
536400,-2.45
540000,-2.37
543600,-2.28
547200,-1.34
550800,-0.4
554400,0.53
558000,1.16
561600,1.78
565200,2.41
568800,1.97
572400,1.53
576000,1.09
579600,0.32
583200,-0.44
586800,-1.21
590400,-1.53
594000,-1.85
597600,-2.17
601200,-2.39
604800,-2.61
608400,-2.83
612000,-1.92
615600,-1.02
619200,-0.11
622800,0.48
626400,1.06
630000,1.65
633600,2.33
637200,3.01
640800,3.69
644400,4.28
648000,4.88
651600,5.47
655200,5.15
658800,4.84
662400,4.52
666000,4.15
669600,3.78
673200,3.41
676800,3.89
680400,4.37
684000,4.85
687600,4.96
691200,5.07
694800,5.18
698400,4.82
702000,4.47
705600,4.11
709200,3.82
712800,3.54
716400,3.25
720000,3.77
723600,4.29
727200,4.8
730800,5.33
734400,5.87
738000,6.4
741600,6.73
745200,7.06
748800,7.39
752400,7.12
756000,6.85
759600,6.58
763200,6.56
766800,6.54
770400,6.52
774000,6.81
777600,7.1
781200,7.39
784800,7.78
788400,8.17
792000,8.56
795600,8.31
799200,8.07
802800,7.82
806400,8.22
810000,8.62
813600,9.01
817200,9.35
820800,9.68
824400,10.02
828000,10.53
831600,11.03
835200,11.54
838800,10.74
842400,9.94
846000,9.14
849600,8.62
853200,8.11
856800,7.59
860400,7.33
