0,25.47
3600,25.11
7200,24.74
10800,24.62
14400,24.49
18000,24.36
21600,24.36
25200,24.36
28800,24.72
32400,25.43
36000,26.14
39600,26.85
43200,27.07
46800,27.29
50400,27.51
54000,27.2
57600,26.88
61200,26.57
64800,26.28
68400,26
72000,25.72
75600,25.68
79200,25.64
82800,25.6
86400,25.46
90000,25.31
93600,25.17
97200,25.05
100800,24.93
104400,24.81
108000,25.02
111600,25.23
115200,25.45
118800,26.25
122400,27.06
126000,27.86
129600,28.37
133200,28.89
136800,29.4
140400,29.07
144000,28.74
147600,28.41
151200,27.79
154800,27.18
158400,26.56
162000,26.25
165600,25.94
169200,25.63
172800,25.45
176400,25.26
180000,25.08
183600,24.96
187200,24.84
190800,24.73
194400,24.9
198000,25.07
201600,25.24
205200,26.15
208800,27.06
212400,27.97
216000,28.46
219600,28.95
223200,29.43
226800,29.27
230400,29.11
234000,28.95
237600,28.46
241200,27.98
244800,27.49
248400,26.93
252000,26.37
255600,25.81
259200,25.65
262800,25.49
266400,25.33
270000,25.22
273600,25.11
277200,25
280800,25.18
284400,25.37
288000,25.56
291600,26.16
295200,26.77
298800,27.37
302400,27.68
306000,27.99
309600,28.29
313200,28.19
316800,28.09
320400,27.99
324000,27.56
327600,27.14
331200,26.72
334800,26.33
338400,25.95
342000,25.56
345600,25.35
349200,25.14
352800,24.93
356400,24.8
360000,24.67
363600,24.53
367200,24.69
370800,24.84
374400,25
378000,25.82
381600,26.63
385200,27.45
388800,27.53
392400,27.61
396000,27.68
399600,27.44
403200,27.2
406800,26.96
410400,26.53
414000,26.1
417600,25.67
421200,25.38
424800,25.1
428400,24.81
432000,24.67
435600,24.53
439200,24.4
442800,24.2
446400,24
450000,23.81
453600,23.92
457200,24.04
460800,24.16
464400,25.22
468000,26.28
471600,27.34
475200,27.28
478800,27.22
482400,27.15
486000,26.92
489600,26.7
493200,26.47
496800,26.28
500400,26.09
504000,25.9
507600,25.65
511200,25.41
514800,25.16
518400,24.89
522000,24.61
525600,24.34
529200,24.18
532800,24.03
536400,23.88
540000,24.08
543600,24.29
547200,24.5
550800,25.18
554400,25.87
558000,26.55
561600,26.64
565200,26.73
568800,26.81
572400,26.54
576000,26.27
579600,26
583200,25.78
586800,25.57
590400,25.35
594000,25.15
597600,24.94
601200,24.74
604800,24.54
608400,24.34
612000,24.15
615600,24.05
619200,23.95
622800,23.85
626400,23.96
630000,24.07
633600,24.18
637200,25.26
640800,26.35
644400,27.43
648000,27.5
651600,27.57
655200,27.63
658800,27.23
662400,26.83
666000,26.43
669600,25.98
673200,25.54
676800,25.09
680400,24.89
684000,24.68
687600,24.48
691200,24.51
694800,24.53
698400,24.56
702000,24.47
705600,24.38
709200,24.3
712800,24.42
716400,24.55
720000,24.68
723600,25.11
727200,25.54
730800,25.97
734400,26.18
738000,26.39
741600,26.6
745200,26.5
748800,26.4
752400,26.3
756000,26.09
759600,25.89
763200,25.69
766800,25.55
770400,25.4
774000,25.26
777600,25.07
781200,24.89
784800,24.7
788400,24.58
792000,24.46
795600,24.34
799200,24.5
802800,24.65
806400,24.8
810000,25.69
813600,26.57
817200,27.46
820800,27.82
824400,28.19
828000,28.55
831600,28.25
835200,27.96
838800,27.66
842400,27.14
846000,26.62
849600,26.1
853200,25.96
856800,25.81
860400,25.67
864000,25.42
867600,25.16
871200,24.91
874800,24.71
878400,24.51
882000,24.31
885600,24.42
889200,24.54
892800,24.66
896400,25.33
900000,26
903600,26.67
907200,26.71
910800,26.75
914400,26.79
918000,26.49
921600,26.18
925200,25.88
928800,25.71
932400,25.54
936000,25.37
939600,25.25
943200,25.12
946800,25
950400,24.88
954000,24.76
957600,24.65
961200,24.59
964800,24.54
968400,24.49
972000,24.71
975600,24.93
979200,25.15
982800,26.02
986400,26.88
990000,27.75
993600,28.05
997200,28.36
1000800,28.66
1004400,28.35
1008000,28.04
1011600,27.73
1015200,27.43
1018800,27.14
1022400,26.84
1026000,26.52
1029600,26.19
1033200,25.87
1036800,25.65
1040400,25.43
1044000,25.21
1047600,25.03
1051200,24.86
1054800,24.68
1058400,24.83
1062000,24.98
1065600,25.13
1069200,25.97
1072800,26.82
1076400,27.66
1080000,28.13
1083600,28.6
1087200,29.06
1090800,28.78
1094400,28.51
1098000,28.23
1101600,27.75
1105200,27.28
1108800,26.81
